STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,7.5963695E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Germany,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,7882606.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIB,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,23878.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Gibraltar,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,8550333.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Greece,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRL,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,39200.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Greenland,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRD,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,98067.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Grenada,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,78932.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Guam,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,4704965.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Guatemala,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,3890716.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Guinea,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNB,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,575005.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Guinea-Bissau,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,635128.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Guyana,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,4223820.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Haiti,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,2377157.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Honduras,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,3597900.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Hong Kong SAR, China","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,1.0147935E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Hungary,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,192286.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Iceland,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,4.90140146E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,India,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,1.0136513E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Indonesia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1965,2.5036978E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Iran, Islamic Rep.","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,4.99784526E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,IDA total,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTE,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1.304068257E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Late-demographic dividend,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.78039112E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Latin America & Caribbean,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.46093261E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Latin America & Caribbean (excluding high income),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.66211242E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Latin America & Caribbean (IDA & IBRD),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LDC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,3.07260565E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Least developed countries: UN classification,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMY,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.564343032E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Low & middle income,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1.43593621E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Low income,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1.019411884E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Lower middle income,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.01742643E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1.93184368E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TMN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1.93184368E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.420749411E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Middle income,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.23756306E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,North America,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OED,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,9.08238681E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,OECD members,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OSS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,6141108.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Other small states,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1156327.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Pacific island small states,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PST,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,8.32633761E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Post-demographic dividend,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRE,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.36419165E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Pre-demographic dividend,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SST,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1.035336E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Small states,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,6.25773349E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,South Asia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,6.25773349E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,South Asia (IDA & IBRD),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.86291766E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.5916683E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa (excluding high income),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.86291766E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa (IDA & IBRD),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1.401337527E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Upper middle income,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,3.604815552E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,World,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1.1017409E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2081695.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Albania,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1.347596E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Algeria,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ASM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,26375.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,American Samoa,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,18555.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Andorra,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,5763685.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,63819.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Antigua and Barbuda,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2.3508711E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Argentina,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,2424030.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Armenia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,59052.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Aruba,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,1.2263E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Australia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUT,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,7441055.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Austria,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,5063300.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Azerbaijan,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1969,177981.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Bahamas, The","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
